Krisztián Vadócz,DM,34
Lucas Rodríguez,GK,20
Luciano Fernández,D R,17
Luis Acevedo,ST,22
Marcel Novick,DM,35
Marcos Camarda,ST,18
Martín Correa,GK,19
Mathías Pintos,D/WB/M L,19
Matías Britos,AM/F C,30
Matías de los Santos,DM,20
Matías Dolce,M R,21
Matías González,D C,16
Máximo Alonso,ST,16
Nicolás García,ST,18
Óscar Cruz,ST,17
Robert Herrera,D RLC,30
Rodrigo Abascal,D C,25
Sergio Núñez,ST,19
Thiago Cardozo,GK,22
Walter Gargano,DM,34
Xisco,AM/F C,33
Agustín Miranda,DM* AM C,26
Agustín Suárez,ST,16
Álvaro Fernández,AM RLC,33
Diogo,ST,22
Esteban Rodríguez,AM RL,22
Ezequías Redín,D R* DM,24
Fabián Píriz,D/WB L,21
Facundo Kidd,D L,21
Facundo Waller,AM LC,22
Federico Pérez,D LC,33
Guido Verdún,D LC,23
Haibrany Ruiz Díaz,D RLC,26
Imanol Enriquez,ST,19
Iván Salazar,DM,22
Jorge Graví,WB/M R,25
Juan Cruz Mascia,ST,25
Juan Etchebarne,ST,17
Leandro Suhr,AM RL* ST,21
Leonai,DM,24
Lucas Greno,D C,16
Luis Cartés,GK,21
Mario Risso,D C,31
Matías Caseras,DM,27
Matías Ebre,DM,22
Maximiliano Cabral,GK,18
Nicolás Dibble,AM RL* ST,25
Nicolás Guirin,GK,24
Nicolás Lugano,D R,18
Ramiro Quintana,ST,24
Santiago Brunelli,D C,21
Yvo Calleros,DM,21
Alex Silva,ST,28
Alexander Marroquín,GK,23
Alexander Rosso,AM R* ST,26
Carlos Canobbio,D C,37
Damián Cabrera,AM L* ST,20
Danilo Asconeguy,D/WB/M R,32
Dylan Garat,ST,17
Eduardo Bastita,D RC,19
Emiliano Aires,D R,18
Esteban González,AM R* ST,28
Fabricio Fernández,DM* AM C,26
Facundo Peraza,AM R* ST,26
Facundo Portillo,ST,17
Federico Laens,ST,31
Federico Mesner,GK,23
Federico Platero,D C,28
Gonzalo Andrada,DM,21
Gonzalo Jara,AM RC,20
Javier Méndez,D RC* DM,36
Joaquín Gottesman,DM* M RC,23
Joel Lew,DM,21
Julián Lalinde,ST,33
Lucas Casavieja,AM/F C,19
Lucas Ferreira,D R,19
Maicol Rodríguez,AM RLC,19
Martín Marta,D LC,22
Mathías Céspedes,D C,20
Mathías Riquero,DM,36
Mauricio Duarte,ST,17
Mauricio Loffreda,D/WB/M L,28
Nahuel Roldán,AM RL* ST,20
Nahuel Suárez,GK,19
Nicholas Becerra,D RC,18
Nicola Pérez,GK,29
Pablo Alcoba,D C,19
Pablo Correa,D C,18
Rodrigo Díaz,D C,22
Rodrigo Mieres,D C,30
Rodrigo Vidal,ST,18
Rodrigo Viega,AM RL,27
Santiago Gáspari,AM L* ST,24
Yoel Burgueño,ST,31
Agustín Acosta,D L,18
Agustín Ferreira,GK,19
Alexis Rolín,D C,30
Andrés Rodales,D/WB RL* M R,33
Axel Crosa,D C,16
Cristian Olivera,AM R* ST,17
Damián Malrechauffe,D RC,34
Ederson Rodríguez,ST,19
Emiliano Corujo,GK,19
Facundo Parada,D C,19
Federico Bautista,D/WB/M R,22
Fernando Olivera,AM R* ST,21
Franco Pérez,AM L* ST,17
Gonzalo Vega,AM RC,27
Mateo Montelongo,D L,18
Matías Abisab,AM RLC,25
Mauro Valiente,AM R* ST,18
Maximiliano Amondarain,D C,26
Maximiliano Falcón,D C,22
Maximiliano Lemos,DM,25
Michael Bonette,WB/AM L,21
Nahuel Acosta,ST,20
Nicolás Rossi,GK,21
Ramiro Cristóbal,DM,23
Renato César,AM R* ST,25
Robert Ergas,D/WB/M L,21
Rodrigo Moreira,ST,18
Santiago Rodríguez,GK,18
Yonatan Irrazábal,GK,31
Aarón Borges,DM,21
Adrián Leites,AM/F C,27
Agustín Morales,AM L,21
Claudio Herrera,D R,31
Cristian Martín,ST,21
Diego Vicente,DM* AM C,20
Fabrizio Correa,GK,18
Facundo Boné,AM L* ST,23
Facundo Ospitaleche,DM,23
Facundo Silvera,D L,22
Facundo Torres,DM,16
Facundo Vigo,AM C,20
Francisco Tinaglini,GK,20
Gastón Olveira,GK,26
Gonzalo Viera,D C,32
Guzmán Rodríguez,D C,19
Horacio Salaberry,D RC,32
Jair Ferreira,D R,20
Joaquín Fernández,D C,20
Juan Manuel Olivera,ST,37
Juan Pablo Plada,AM R,20
Juan Quintana,ST,19
Logan Ponce,D C,17
Lucas Machado,GK,21
Marcos Montiel,D RC,23
Matías Alonso,ST,34
Matías Arezo,ST,16
Matías Peña,D C,17
Matías Streccia,D RC,20
Maximiliano Calzada,DM* M RC,29
Nicolás González,ST,22
Nicolás Rodríguez,D/WB/M R,27
Pablo Neris,AM R,19
Ribaír Rodríguez,D C* DM* M RC,31
Santiago Pérez,D L,20
Sebastián Gorga,D C,25
Sebastián Píriz,DM,29
Thiago Borbas,ST,17
Thiago López,D LC,18
Tiago Galletto,DM,17
Tomás Viñoly,D/M R,20
Agustín Peña,D/WB/M R,30
Alejandro Della Nave,AM C,20
Álvaro Brun,DM* M RC,32
Andrew Teuten,D L,20
Cristopher Fiermarin,GK,21
Darío Pereira,AM RL* ST,23
Diego Arismendi,D C* DM,31
Francisco Coirolo,GK,18
Franco Maya,D R,20
Franco Pizzichillo,DM* AM C,23
Gabriel Morales,DM,20
Gustavo Del Prete,AM L* ST,23
Hebert Vergara,ST,17
Ignacio Neira,AM C,21
Joaquín Pereyra,D C,24
José Ignacio Álvarez,AM L* ST,24
Leandro Ezquerra,DM,33
Leandro Moreira,D/WB R,19
Leandro Otormín,AM R* ST,22
Lucas Rodríguez,AM C,22
Luis Caicedo,ST,19
Marcelo Allende,AM C,20
Mathías Cubero,GK,25
Matías Cóccaro,ST,21
Matías Santos,AM C,25
Natanael Guzmán,AM RL* ST,19
Nicolás Digiano,D LC,21
Oscar Piris,D RC,30
Renzo Rolfo,ST,23
Rodrigo De Olivera,ST,24
Santiago Scotto,DM* M RC,22
Sergio Blanco,ST,37
Yonatthan Rak,D RC,25
Adrián Colombino,DM,25
Agustín Santurio,ST,18
Alexander Ferradans,D C,19
Brandon Barrera,ST,19
Bruno Veglio,AM C,21
César Araújo,DM,18
Damián Macaluso,D C,39
Darwin Torres,D LC,28
Diego Riolfo,AM RC* F C,29
Enzo López,GK,18
Gabriel Albín,AM L,20
Gastón Bueno,D C,34
Gerónimo Bortagaray,D L,18
Gerónimo Plada,AM C,18
Gonzalo Reyes,AM R* ST,23
Guillermo Wagner,DM,17
Hernán Petryk,D R,24
Ignacio De Arruabarrena,GK,22
Ignacio González,AM C,37
Ignacio Lores,AM RL,28
Joaquín Noy,DM,26
Jonathan Barboza,DM* M RC,28
Juan Manuel Izquierdo,D C,21
Leonardo Pais,WB/M R,24
Lucas Couto,D R,21
Lucas Lópes,AM RL,20
Lucas Morales,D LC,25
Mathías Acuña,ST,26
Mauro Méndez,ST,20
Mauro Silveira,GK,19
Maximiliano Pérez,AM RL* ST,32
Nicolás Quagliata,AM/F C,20
Rodrigo Pastorini,AM R* ST,29
